"","run_number","site","date","lc","species","subsample","mass_mg","percent_N","percent_C","NC_ratio","soil_run","soil_mass","soil_N","soil_C","soil_NC","n_cores","rock_bottom","organic","depth","d15N","d13CVPDB","x","y","Lat","Long"
"442","Dara","Scrub.X.3",2022-06-15,"Scrub","Lingonberry",1,2.209,0.473563316,54.05220653,114.1393446,11,5.148,0.97,52.58,0.018448079,"?",NA,NA,NA,-6.840130513,-31.45992174,708202,5511183,49.71711,-54.11158
"443","Dara","Scrub.X.3",2022-06-15,"Scrub","Lingonberry",2,2.101,0.688261117,52.75416103,76.64846916,11,5.148,0.97,52.58,0.018448079,"?",NA,NA,NA,-9.367427408,-31.70976342,708202,5511183,49.71711,-54.11158
"444","Dara","Scrub.X.3",2022-06-15,"Scrub","Lingonberry",3,2.23,0.555424761,52.94684064,95.32675592,11,5.148,0.97,52.58,0.018448079,"?",NA,NA,NA,-10.19772329,-32.28597668,708202,5511183,49.71711,-54.11158
"445","Dara","Scrub.X.3",2022-06-15,"Scrub","Lingonberry",4,2.403,0.622401301,52.05257863,83.63186029,11,5.148,0.97,52.58,0.018448079,"?",NA,NA,NA,-11.70427072,-30.06888788,708202,5511183,49.71711,-54.11158
"446","Dara","Scrub.X.4",2022-06-15,"Scrub","Crowberry",1,2.335,0.50119915,57.69416807,115.1122623,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-7.617962516,-32.38744838,708202,5511183,49.71711,-54.11158
"447","Dara","Scrub.X.4",2022-06-15,"Scrub","Crowberry",2,2.317,0.607515033,56.71058095,93.34844049,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-5.751540881,-32.44378133,708202,5511183,49.71711,-54.11158
"448","Dara","Scrub.X.4",2022-06-15,"Scrub","Crowberry",3,2.395,0.475671054,57.53100921,120.9470468,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-1.724644105,-31.77079588,708202,5511183,49.71711,-54.11158
"449","Dara","Scrub.X.4",2022-06-15,"Scrub","Crowberry",4,2.238,0.758303336,56.72192901,74.80110709,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-6.100554767,-30.29204608,708202,5511183,49.71711,-54.11158
"450","Dara","Scrub.X.4",2022-06-15,"Scrub","Kalmia",1,2.099,1.108335505,54.42726256,49.10720834,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-10.62010368,-28.64151809,708202,5511183,49.71711,-54.11158
"451","Dara","Scrub.X.4",2022-06-15,"Scrub","Kalmia",2,2.422,1.45624289,54.81147227,37.63896301,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-9.237116067,-29.64932222,708202,5511183,49.71711,-54.11158
"452","Dara","Scrub.X.4",2022-06-15,"Scrub","Kalmia",3,2.102,1.222595073,55.38440355,45.30069257,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-5.9526077,-30.59672702,708202,5511183,49.71711,-54.11158
"453","Dara","Scrub.X.4",2022-06-15,"Scrub","Kalmia",4,2.233,1.026316887,54.49215511,53.09486357,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-8.006365133,-29.7284382,708202,5511183,49.71711,-54.11158
"454","Dara","Scrub.X.4",2022-06-15,"Scrub","Cladonia",1,4.289,0.297776075,44.3443422,148.9184187,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,17.9049711,-27.97484113,708202,5511183,49.71711,-54.11158
"455","Dara","Scrub.X.4",2022-06-15,"Scrub","Cladonia",2,3.93,0.280092189,44.5669266,159.1152071,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,44.10752443,-27.85291432,708202,5511183,49.71711,-54.11158
"456","Dara","Scrub.X.4",2022-06-15,"Scrub","Cladonia",3,3.717,NA,NA,NA,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,NA,NA,708202,5511183,49.71711,-54.11158
"457","Dara","Scrub.X.4",2022-06-15,"Scrub","Cladonia",4,4.06,0.381077798,44.81922933,117.6117569,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,17.12144137,-28.29946277,708202,5511183,49.71711,-54.11158
"458","Dara","Scrub.X.4",2022-06-15,"Scrub","Lingonberry",1,2.038,0.580777416,51.03999879,87.88220308,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-13.69976587,-32.42128731,708202,5511183,49.71711,-54.11158
"459","Dara","Scrub.X.4",2022-06-15,"Scrub","Lingonberry",2,2.04,0.549180473,53.18452304,96.84343427,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-12.8927557,-32.06396146,708202,5511183,49.71711,-54.11158
"460","Dara","Scrub.X.4",2022-06-15,"Scrub","Lingonberry",3,2.199,0.382713805,52.35711236,136.8048702,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-7.791562481,-33.75043807,708202,5511183,49.71711,-54.11158
"461","Dara","Scrub.X.4",2022-06-15,"Scrub","Lingonberry",4,2.341,0.54057585,52.93993158,97.93247617,11,4.955,0.92,44.97,0.020458083,"?",NA,NA,NA,-10.81677235,-31.94622216,708202,5511183,49.71711,-54.11158
"462","Dara","Lichen.4.1",2022-06-15,"Lichen","Crowberry",1,2.057,0.719852357,55.41656625,76.98323925,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-6.117439173,-30.33494943,707743,5511321,49.71850358,-54.11787071
"463","Dara","Lichen.4.1",2022-06-15,"Lichen","Crowberry",2,2.386,0.466870723,56.13108926,120.2283342,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-5.493190122,-31.37676681,707743,5511321,49.71850358,-54.11787071
"464","Dara","Lichen.4.1",2022-06-15,"Lichen","Crowberry",3,2.21,0.792008149,55.90765726,70.58975001,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-9.758588482,-29.4510388,707743,5511321,49.71850358,-54.11787071
"465","Dara","Lichen.4.1",2022-06-15,"Lichen","Crowberry",4,2.139,0.965781214,53.45219667,55.34607207,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-9.055082561,-29.59926995,707743,5511321,49.71850358,-54.11787071
"466","Dara","Lichen.4.1",2022-06-15,"Lichen","Kalmia",1,2.326,1.053442964,54.2970241,51.54244318,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-9.312317997,-31.53349758,707743,5511321,49.71850358,-54.11787071
"467","Dara","Lichen.4.1",2022-06-15,"Lichen","Kalmia",2,2.088,1.111772664,55.23956148,49.68602241,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-7.416460405,-30.48890542,707743,5511321,49.71850358,-54.11787071
"468","Dara","Lichen.4.1",2022-06-15,"Lichen","Kalmia",3,2.409,1.014567991,53.57881862,52.80949046,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-6.475464672,-31.40892103,707743,5511321,49.71850358,-54.11787071
"469","Dara","Lichen.4.1",2022-06-15,"Lichen","Kalmia",4,2.413,0.446002002,51.79485332,116.1314367,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-0.275000357,-33.35022569,707743,5511321,49.71850358,-54.11787071
"470","Dara","Lichen.4.1",2022-06-15,"Lichen","Cladonia",1,3.89,0.257240981,43.32036114,168.4038093,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,6.418953296,-29.29555771,707743,5511321,49.71850358,-54.11787071
"471","Dara","Lichen.4.1",2022-06-15,"Lichen","Cladonia",2,3.83,0.257509507,43.40683566,168.5640119,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,1.644576909,-28.6448549,707743,5511321,49.71850358,-54.11787071
"472","Dara","Lichen.4.1",2022-06-15,"Lichen","Cladonia",3,4.29,0.281404854,44.46263409,158.002371,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,4.586503796,-28.57257694,707743,5511321,49.71850358,-54.11787071
"473","Dara","Lichen.4.1",2022-06-15,"Lichen","Cladonia",4,4.115,0.221087628,43.47541092,196.6433457,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,10.9668091,-28.58608271,707743,5511321,49.71850358,-54.11787071
"474","Dara","Lichen.4.1",2022-06-15,"Lichen","Lingonberry",1,2.205,0.466590132,53.69784235,115.0856795,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-4.016553845,-32.15380425,707743,5511321,49.71850358,-54.11787071
"475","Dara","Lichen.4.1",2022-06-15,"Lichen","Lingonberry",2,2.434,0.617395919,53.85136553,87.22339087,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-7.926512356,-33.53172287,707743,5511321,49.71850358,-54.11787071
"476","Dara","Lichen.4.1",2022-06-15,"Lichen","Lingonberry",3,2.043,0.50202927,52.96168556,105.4952145,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-11.3644349,-32.10501006,707743,5511321,49.71850358,-54.11787071
"477","Dara","Lichen.4.1",2022-06-15,"Lichen","Lingonberry",4,2.23,0.773347535,55.42034181,71.6629191,10,5.083,0.65,47.9,0.013569937,"4","no",NA,22.5,-7.805313204,-30.37027791,707743,5511321,49.71850358,-54.11787071
"478","Dara","Lichen.4.2",2022-06-15,"Lichen","Crowberry",1,2.218,0.904741038,53.78474663,59.44766998,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-6.552922505,-30.7147845,707743,5511321,49.71850358,-54.11787071
"479","Dara","Lichen.4.2",2022-06-15,"Lichen","Crowberry",2,2.485,0.761884279,56.80766699,74.56206744,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-7.404283225,-30.19396359,707743,5511321,49.71850358,-54.11787071
"480","Dara","Lichen.4.2",2022-06-15,"Lichen","Crowberry",3,2.262,0.585181106,50.67323132,86.59410019,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-8.069462904,-30.79629499,707743,5511321,49.71850358,-54.11787071
"481","Dara","Lichen.4.2",2022-06-15,"Lichen","Crowberry",4,2.117,0.646520018,55.92255993,86.4978011,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,1.00379307,-31.30432986,707743,5511321,49.71850358,-54.11787071
"482","Dara","Lichen.4.2",2022-06-15,"Lichen","Kalmia",1,2.031,1.433730252,53.39615223,37.24281618,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-10.62709369,-31.44717218,707743,5511321,49.71850358,-54.11787071
"483","Dara","Lichen.4.2",2022-06-15,"Lichen","Kalmia",2,2.507,1.052719578,50.83726087,48.29136071,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-5.371026969,-31.76010366,707743,5511321,49.71850358,-54.11787071
"484","Dara","Lichen.4.2",2022-06-15,"Lichen","Kalmia",3,2.259,1.301077321,55.66938024,42.78714213,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-6.850844786,-31.12747398,707743,5511321,49.71850358,-54.11787071
"485","Dara","Lichen.4.2",2022-06-15,"Lichen","Kalmia",4,2.485,1.219059927,51.67344278,42.38794308,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-5.890321707,-30.35333939,707743,5511321,49.71850358,-54.11787071
"486","Dara","Lichen.4.2",2022-06-15,"Lichen","Cladonia",1,4.089,0.359841336,45.3969463,126.1582307,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,8.193679613,-29.29990164,707743,5511321,49.71850358,-54.11787071
"487","Dara","Lichen.4.2",2022-06-15,"Lichen","Cladonia",2,4.132,0.216826825,44.07164627,203.2573522,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,2.373879955,-27.58663263,707743,5511321,49.71850358,-54.11787071
"488","Dara","Lichen.4.2",2022-06-15,"Lichen","Cladonia",3,4.083,0.336735002,44.39191777,131.8304232,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,3.633927682,-29.2691317,707743,5511321,49.71850358,-54.11787071
"489","Dara","Lichen.4.2",2022-06-15,"Lichen","Cladonia",4,3.843,0.238524976,43.95863296,184.293627,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,56.86701261,-28.03494433,707743,5511321,49.71850358,-54.11787071
"490","Dara","Lichen.4.2",2022-06-15,"Lichen","Lingonberry",1,2.406,NA,NA,NA,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,NA,NA,707743,5511321,49.71850358,-54.11787071
"491","Dara","Lichen.4.2",2022-06-15,"Lichen","Lingonberry",2,2.102,0.818742746,53.66497333,65.54558631,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-11.69204695,-32.61153153,707743,5511321,49.71850358,-54.11787071
"492","Dara","Lichen.4.2",2022-06-15,"Lichen","Lingonberry",3,2.185,0.514163913,53.69793006,104.4373764,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-7.413032021,-33.10031835,707743,5511321,49.71850358,-54.11787071
"493","Dara","Lichen.4.2",2022-06-15,"Lichen","Lingonberry",4,1.976,0.618943297,53.2491593,86.03237086,10,5.116,0.89,49.53,0.017968908,"4","no",NA,22.5,-6.040119026,-32.72639761,707743,5511321,49.71850358,-54.11787071
"494","Dara","Lichen.4.3",2022-06-15,"Lichen","Crowberry",1,2.445,0.512310733,55.87640325,109.0674071,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-4.139179907,-31.01139869,707743,5511321,49.71850358,-54.11787071
"495","Dara","Lichen.4.3",2022-06-15,"Lichen","Crowberry",2,2.358,0.508773901,57.14087334,112.3109365,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-3.265773991,-30.75863101,707743,5511321,49.71850358,-54.11787071
"496","Dara","Lichen.4.3",2022-06-15,"Lichen","Crowberry",3,2.408,0.697254084,56.19466719,80.594246,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-5.1752151,-31.42617957,707743,5511321,49.71850358,-54.11787071
"497","Dara","Lichen.4.3",2022-06-15,"Lichen","Crowberry",4,2.47,0.733007257,54.25033898,74.01064374,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-6.816735432,-30.81709613,707743,5511321,49.71850358,-54.11787071
"498","Dara","Lichen.4.3",2022-06-15,"Lichen","Kalmia",1,2.337,0.194669312,3.81534861,19.59912722,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,3.565966231,-25.28148831,707743,5511321,49.71850358,-54.11787071
"499","Dara","Lichen.4.3",2022-06-15,"Lichen","Kalmia",2,2.253,1.225111471,63.25048213,51.62834864,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-6.874514968,-29.02251894,707743,5511321,49.71850358,-54.11787071
"500","Dara","Lichen.4.3",2022-06-15,"Lichen","Kalmia",3,2.135,0.991698248,55.6097269,56.0752497,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-10.35980886,-31.14236419,707743,5511321,49.71850358,-54.11787071
"501","Dara","Lichen.4.3",2022-06-15,"Lichen","Kalmia",4,2.524,1.131891788,54.98149779,48.57487118,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-5.828267466,-31.00162494,707743,5511321,49.71850358,-54.11787071
"502","Dara","Lichen.4.3",2022-06-15,"Lichen","Cladonia",1,4.283,0.279432079,44.84624192,160.4906712,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,9.122883578,-28.69424582,707743,5511321,49.71850358,-54.11787071
"503","Dara","Lichen.4.3",2022-06-15,"Lichen","Cladonia",2,4.333,0.2598104,44.67841004,171.9654409,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,13.8559789,-28.73044727,707743,5511321,49.71850358,-54.11787071
"504","Dara","Lichen.4.3",2022-06-15,"Lichen","Cladonia",3,4.048,0.236918373,44.96924108,189.809007,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,8.412374113,-28.76091846,707743,5511321,49.71850358,-54.11787071
"505","Dara","Lichen.4.3",2022-06-15,"Lichen","Cladonia",4,4.259,0.269033479,44.01864291,163.6177142,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,5.847012143,-27.97435457,707743,5511321,49.71850358,-54.11787071
"506","Dara","Lichen.4.3",2022-06-15,"Lichen","Lingonberry",1,2.387,0.711873099,54.80683183,76.98960939,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-11.09263851,-31.97496489,707743,5511321,49.71850358,-54.11787071
"507","Dara","Lichen.4.3",2022-06-15,"Lichen","Lingonberry",2,2.097,0.622706553,53.11740273,85.30085714,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-11.92556342,-32.19120009,707743,5511321,49.71850358,-54.11787071
"508","Dara","Lichen.4.3",2022-06-15,"Lichen","Lingonberry",3,2.374,0.601902869,55.11685273,91.57100843,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-12.0174699,-32.49006897,707743,5511321,49.71850358,-54.11787071
"509","Dara","Lichen.4.3",2022-06-15,"Lichen","Lingonberry",4,2.04,0.585706106,54.17811302,92.50050909,10,5.09,0.72,47.99,0.015003126,"3","no",NA,22.5,-11.60954207,-32.01617457,707743,5511321,49.71850358,-54.11787071
"510","Dara","Lichen.4.4",2022-06-15,"Lichen","Crowberry",1,2.265,0.839894981,55.4959859,66.0749107,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-8.715280069,-30.2787408,707743,5511321,49.71850358,-54.11787071
"511","Dara","Lichen.4.4",2022-06-15,"Lichen","Crowberry",2,2.457,0.823255329,55.46827282,67.37675523,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-9.209922741,-30.03115969,707743,5511321,49.71850358,-54.11787071
"512","Dara","Lichen.4.4",2022-06-15,"Lichen","Crowberry",3,2.511,1.031492377,55.48702486,53.79295681,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-8.606173566,-29.09977913,707743,5511321,49.71850358,-54.11787071
"513","Dara","Lichen.4.4",2022-06-15,"Lichen","Crowberry",4,2.163,0.812365479,55.33604,68.11717316,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-9.223047519,-30.04348391,707743,5511321,49.71850358,-54.11787071
"514","Dara","Lichen.4.4",2022-06-15,"Lichen","Kalmia",1,2.125,1.385917624,53.6194026,38.68873711,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-4.964442964,-31.02672784,707743,5511321,49.71850358,-54.11787071
"515","Dara","Lichen.4.4",2022-06-15,"Lichen","Kalmia",2,2.545,1.285131805,54.8434786,42.67537258,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-9.00197158,-30.25204178,707743,5511321,49.71850358,-54.11787071
"516","Dara","Lichen.4.4",2022-06-15,"Lichen","Kalmia",3,2.406,1.149804226,55.15540071,47.96938422,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-9.355839697,-30.17039353,707743,5511321,49.71850358,-54.11787071
"517","Dara","Lichen.4.4",2022-06-15,"Lichen","Kalmia",4,2.403,1.191899644,53.63778312,45.00192898,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-10.2920748,-29.21637904,707743,5511321,49.71850358,-54.11787071
"518","Dara","Lichen.4.4",2022-06-15,"Lichen","Cladonia",1,4.044,0.242427418,44.54280914,183.736681,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,4.476401073,-27.29395525,707743,5511321,49.71850358,-54.11787071
"519","Dara","Lichen.4.4",2022-06-15,"Lichen","Cladonia",2,3.779,0.215810671,42.71894566,197.9464011,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,1.869385156,-26.92065413,707743,5511321,49.71850358,-54.11787071
"520","Dara","Lichen.4.4",2022-06-15,"Lichen","Lingonberry",1,2.278,0.733724043,52.08390198,70.98568253,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-3.22597105,-32.15434924,707743,5511321,49.71850358,-54.11787071
"521","Dara","Lichen.4.4",2022-06-15,"Lichen","Lingonberry",2,2.076,0.595777613,54.04775424,90.71800128,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-11.58949069,-31.7120177,707743,5511321,49.71850358,-54.11787071
"522","Dara","Lichen.4.4",2022-06-15,"Lichen","Lingonberry",3,2.573,0.844999366,54.22880913,64.17615364,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-11.72861114,-32.91951928,707743,5511321,49.71850358,-54.11787071
"523","Dara","Lichen.4.4",2022-06-15,"Lichen","Lingonberry",4,2.494,0.555186848,54.79435258,98.69533616,10,5.032,0.67,47.61,0.014072674,"3","no",NA,22.5,-11.45846721,-30.8105788,707743,5511321,49.71850358,-54.11787071
"524","Dara","Lichen.2.1",2022-06-16,"Lichen","Blueberry",1,2.094,1.883794559,53.09764723,28.18653817,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-2.682313824,-30.33854624,700793,5506311,49.67585216,-54.21674336
"525","Dara","Lichen.2.1",2022-06-16,"Lichen","Blueberry",2,2.127,2.701474785,52.03971368,19.26344602,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-1.034403704,-29.00123278,700793,5506311,49.67585216,-54.21674336
"526","Dara","Lichen.2.1",2022-06-16,"Lichen","Blueberry",3,2.124,2.508533956,50.66826469,20.19835712,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-3.393452931,-30.00582997,700793,5506311,49.67585216,-54.21674336
"527","Dara","Lichen.2.1",2022-06-16,"Lichen","Blueberry",4,2.161,1.209395471,55.82307903,46.157837,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-3.546601498,-29.850713,700793,5506311,49.67585216,-54.21674336
"528","Dara","Lichen.2.1",2022-06-16,"Lichen","Kalmia",1,2.356,1.213323018,53.39863806,44.0102407,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-7.835566894,-30.43911926,700793,5506311,49.67585216,-54.21674336
"529","Dara","Lichen.2.1",2022-06-16,"Lichen","Kalmia",2,2.488,1.312547847,56.11099516,42.74967598,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-6.66953276,-30.31153404,700793,5506311,49.67585216,-54.21674336
"530","Dara","Lichen.2.1",2022-06-16,"Lichen","Kalmia",3,2.458,1.695374483,54.86116926,32.35932227,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-6.069202651,-31.00320337,700793,5506311,49.67585216,-54.21674336
"531","Dara","Lichen.2.1",2022-06-16,"Lichen","Kalmia",4,2.129,1.334065474,54.7182748,41.01618388,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-5.99805571,-30.74220855,700793,5506311,49.67585216,-54.21674336
"532","Dara","Lichen.2.1",2022-06-16,"Lichen","Cladonia",1,3.996,0.386440183,45.27178683,117.1508265,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,9.60804024,-29.13414204,700793,5506311,49.67585216,-54.21674336
"533","Dara","Lichen.2.1",2022-06-16,"Lichen","Cladonia",2,4.227,0.31021169,44.94726196,144.8922251,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,4.74028539,-28.60104837,700793,5506311,49.67585216,-54.21674336
"534","Dara","Lichen.2.1",2022-06-16,"Lichen","Cladonia",3,4.315,0.26834576,45.08775869,168.0211333,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,5.404517073,-29.23831702,700793,5506311,49.67585216,-54.21674336
"535","Dara","Lichen.2.1",2022-06-16,"Lichen","Cladonia",4,3.93,0.239723437,41.77098816,174.2465761,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,2.527090959,-29.08472155,700793,5506311,49.67585216,-54.21674336
"536","Dara","Lichen.2.1",2022-06-16,"Lichen","Lingonberry",1,2.345,0.523982889,51.13234779,97.5840029,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-8.900231527,-32.52692442,700793,5506311,49.67585216,-54.21674336
"537","Dara","Lichen.2.1",2022-06-16,"Lichen","Lingonberry",2,2.02,0.442347049,49.19451201,111.2124794,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-12.19646672,-31.0623864,700793,5506311,49.67585216,-54.21674336
"538","Dara","Lichen.2.1",2022-06-16,"Lichen","Lingonberry",3,2.269,0.730507821,52.07045649,71.27980696,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-10.97231963,-29.61333845,700793,5506311,49.67585216,-54.21674336
"539","Dara","Lichen.2.1",2022-06-16,"Lichen","Lingonberry",4,2.171,0.561759669,51.65800239,91.95747805,10,4.257,0.47,15.5,0.030322581,"6","yes",NA,4.666666667,-7.037627253,-30.51138247,700793,5506311,49.67585216,-54.21674336
"540","Dara","Lichen.2.2",2022-06-16,"Lichen","Blueberry",1,2.002,1.925170022,52.4802006,27.26003418,10,5.128,0.47,15.64,0.030051151,"9","yes",NA,2.888888889,-2.723674944,-30.78340225,700793,5506311,49.67585216,-54.21674336
"541","Dara","Lichen.2.2",2022-06-16,"Lichen","Blueberry",2,2.071,2.764323864,48.87729983,17.68146651,10,5.128,0.47,15.64,0.030051151,"9","yes",NA,2.888888889,0.578683408,-29.75045013,700793,5506311,49.67585216,-54.21674336
"542","Dara","Lichen.2.2",2022-06-16,"Lichen","Blueberry",3,2.532,1.939948992,49.87040896,25.70707228,10,5.128,0.47,15.64,0.030051151,"9","yes",NA,2.888888889,-0.422244639,-30.82189823,700793,5506311,49.67585216,-54.21674336
"543","Dara","Lichen.2.2",2022-06-16,"Lichen","Blueberry",4,2.131,2.121538625,51.42255327,24.23832998,10,5.128,0.47,15.64,0.030051151,"9","yes",NA,2.888888889,-5.951510335,-30.26930541,700793,5506311,49.67585216,-54.21674336
